Id,Income,Age,Experience,Marital_Status,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
242529,9152027,43,19,single,rented,yes,Technology_specialist,Muzaffarpur,Bihar,8,11,0
51086,2439128,55,7,single,rented,no,Physician,Morena,Madhya_Pradesh,7,10,0
71032,5899739,75,11,single,rented,yes,Civil_servant,Nagaon,Assam,3,12,0
251303,5067052,40,9,single,rented,no,Fashion_Designer,Guna,Madhya_Pradesh,4,11,0
233457,615960,71,8,single,rented,no,Librarian,Ujjain,Madhya_Pradesh,8,11,0
1847,5524568,44,14,single,rented,no,Firefighter,Anand,Gujarat,6,12,0
94637,9222965,77,3,single,rented,no,Secretary,Bidar,Karnataka,3,10,0
80111,2062048,50,3,single,rented,yes,Industrial_Engineer,Bareilly,Uttar_Pradesh,3,11,0
229912,2224808,79,19,single,rented,yes,Surgeon,Karimnagar,Telangana,7,14,0
194957,8056757,42,18,single,rented,no,Official,Unnao,Uttar_Pradesh,3,13,0
40792,7306045,52,7,single,rented,no,Statistician,Machilipatnam,Andhra_Pradesh,7,11,0
26972,9576258,79,18,single,rented,yes,Air_traffic_controller,Jamshedpur,Jharkhand,6,11,0
78553,3994234,72,18,single,rented,no,Surgeon,Thanjavur,Tamil_Nadu,4,13,1
2273,6328565,69,18,single,rented,no,Chartered_Accountant,Erode[17],Tamil_Nadu,5,13,0
164361,6602132,76,1,single,rented,no,Drafter,Bokaro,Jharkhand,1,12,0
127077,9232506,75,2,single,rented,no,Design_Engineer,Avadi,Tamil_Nadu,2,11,1
26077,3483879,28,1,single,rented,no,Flight_attendant,Serampore,West_Bengal,1,11,0
211705,7066438,44,1,married,rented,no,Drafter,Chittoor[28],Andhra_Pradesh,1,10,0
119591,6951975,54,3,single,rented,yes,Analyst,Hubliâ€“Dharwad,Karnataka,3,11,0
169036,9879257,35,8,single,rented,yes,Technical_writer,Jaipur,Rajasthan,4,10,0
30235,1389018,55,18,single,rented,no,Microbiologist,Vellore,Tamil_Nadu,9,11,0
72949,5013716,29,17,single,rented,no,Fashion_Designer,Mango,Jharkhand,10,11,1
190315,3656909,68,14,single,norent_noown,no,Politician,Katni,Madhya_Pradesh,4,14,0
33998,7571977,75,5,single,rented,yes,Civil_servant,Ranchi,Jharkhand,5,13,1
47753,7177475,54,9,single,rented,yes,Artist,Kavali,Andhra_Pradesh,7,12,0
158130,2568258,67,5,single,rented,yes,Official,Pali,Rajasthan,5,11,0
190657,371671,34,6,single,rented,no,Statistician,Kalyan-Dombivli,Maharashtra,6,12,0
250582,2979203,66,13,single,rented,no,Dentist,Nagercoil,Tamil_Nadu,6,10,1
208893,785016,36,16,single,rented,no,Economist,Hospet,Karnataka,7,12,0
220035,3372929,53,14,single,rented,no,Librarian,Aizawl,Mizoram,6,11,0
139026,5112961,67,5,single,rented,no,Web_designer,Jalna,Maharashtra,3,10,0
67583,1429501,71,2,single,rented,no,Microbiologist,Ozhukarai,Puducherry,2,10,0
125199,1779389,41,7,single,rented,no,Dentist,Davanagere,Karnataka,7,14,0
135584,8755938,42,20,single,rented,yes,Biomedical_Engineer,Delhi_city,Delhi,14,13,0
182659,9649624,50,18,single,rented,yes,Designer,Warangal[11][12],Telangana,5,10,0
39068,8605005,31,20,single,rented,no,Petroleum_Engineer,Mysore[7][8][9],Karnataka,5,14,1
69254,3013661,71,3,single,owned,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,3,14,0
195541,4248868,79,11,single,rented,no,Drafter,Bilaspur,Chhattisgarh,11,13,1
202207,7970733,26,7,single,rented,yes,Web_designer,Ichalkaranji,Maharashtra,7,13,0
70795,7462582,72,12,single,rented,no,Chemical_engineer,Belgaum,Karnataka,12,10,0
135641,4702825,59,8,single,rented,no,Dentist,Indore,Madhya_Pradesh,5,13,0
14267,4547766,55,2,single,rented,yes,Comedian,Hapur,Uttar_Pradesh,2,10,0
225140,5531876,27,2,single,rented,no,Comedian,Guntur[13],Andhra_Pradesh,2,12,0
184812,9179456,43,15,single,rented,no,Army_officer,Bellary,Karnataka,7,11,0
17887,1698802,71,3,single,rented,yes,Design_Engineer,Shimla,Himachal_Pradesh,3,14,0
217471,9607373,30,6,single,rented,no,Statistician,Hubliâ€“Dharwad,Karnataka,4,12,0
234393,7729375,44,20,single,rented,no,Firefighter,Kollam,Kerala,6,13,0
60118,7394642,53,11,single,rented,yes,Police_officer,Bathinda,Punjab,11,14,0
139590,7578708,58,18,single,rented,yes,Surveyor,Gangtok,Sikkim,14,13,0
99822,9238134,78,2,single,rented,no,Chef,Erode[17],Tamil_Nadu,2,11,0
127264,6039519,77,14,single,rented,no,Physician,Baranagar,West_Bengal,6,11,0
206059,267623,32,16,single,rented,no,Lawyer,Tirunelveli,Tamil_Nadu,5,13,0
86301,2299667,24,10,single,rented,no,Army_officer,Allahabad,Uttar_Pradesh[5],10,13,0
207225,3984296,50,4,single,rented,yes,Graphic_Designer,Jamnagar,Gujarat,4,14,0
81585,3372296,26,10,married,rented,no,Magistrate,Indore,Madhya_Pradesh,10,12,0
201551,9758182,33,9,single,rented,no,Civil_engineer,Chennai,Tamil_Nadu,7,11,0
64113,6425594,75,6,single,rented,no,Secretary,Madurai,Tamil_Nadu,6,11,0
178247,4417164,42,12,single,rented,no,Web_designer,Vellore,Tamil_Nadu,8,14,0
1304,9427951,24,11,single,rented,no,Psychologist,Ramagundam[27],Telangana,8,12,1
90465,7826657,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,10,1
4237,6735953,36,19,single,rented,no,Psychologist,Buxar[37],Bihar,12,10,0
227602,6344017,44,6,single,rented,no,Financial_Analyst,Mirzapur,Uttar_Pradesh,5,11,0
135657,1585215,64,9,single,rented,no,Politician,Karnal,Haryana,9,10,0
53924,1303835,23,3,single,rented,no,Mechanical_engineer,Rewa,Madhya_Pradesh,3,13,0
122263,5497030,35,19,single,owned,no,Petroleum_Engineer,Surat,Gujarat,11,10,0
213656,6039519,77,14,single,rented,no,Physician,Baranagar,West_Bengal,6,11,0
102335,3837133,32,3,single,rented,no,Psychologist,Rajahmundry[19][20],Andhra_Pradesh,3,11,0
43014,9597503,47,13,single,rented,no,Chemical_engineer,Guwahati,Assam,7,10,1
111315,4298524,38,6,married,rented,yes,Surveyor,Chittoor[28],Andhra_Pradesh,4,10,0
250231,4545836,74,20,single,rented,no,Chemical_engineer,Siwan[32],Bihar,12,14,0
220722,6463480,62,15,single,rented,no,Financial_Analyst,Deoghar,Jharkhand,9,11,0
42098,7693184,47,2,single,rented,yes,Official,Dhule,Maharashtra,2,13,0
219251,1871435,46,4,single,rented,no,Technician,Gaya,Bihar,4,13,0
240100,8102558,58,16,married,rented,yes,Official,Satna,Madhya_Pradesh,11,10,0
38246,5484464,58,2,single,rented,yes,Technical_writer,Nanded,Maharashtra,2,12,0
84868,8187477,50,20,single,rented,no,Scientist,Hajipur[31],Bihar,7,14,0
176015,5920246,75,13,single,rented,yes,Technology_specialist,Bathinda,Punjab,13,13,0
233575,3436944,25,9,single,rented,no,Aviator,Tiruvottiyur,Tamil_Nadu,8,14,0
175015,7059372,43,4,married,owned,no,Magistrate,Varanasi,Uttar_Pradesh,4,13,0
62496,7461869,51,10,single,rented,yes,Industrial_Engineer,Jamnagar,Gujarat,10,10,0
212198,1043629,48,2,single,rented,no,Microbiologist,Tiruppur,Tamil_Nadu,2,11,0
127895,3178951,36,7,married,rented,yes,Consultant,Alappuzha,Kerala,7,11,0
84791,368919,58,1,single,rented,no,Surgeon,Chinsurah,West_Bengal,1,14,0
231597,7374045,79,9,single,rented,no,Politician,Bhiwandi,Maharashtra,6,13,0
51596,3979671,42,16,single,rented,yes,Economist,Loni,Uttar_Pradesh,5,13,0
112899,4292910,70,2,married,owned,no,Designer,Bhubaneswar,Odisha,2,14,0
156902,1853560,73,8,single,rented,no,Drafter,Sambalpur,Odisha,8,11,0
55666,2946626,77,17,single,rented,yes,Surgeon,Bhopal,Madhya_Pradesh,12,14,0
146541,3487781,65,7,single,rented,no,Politician,Alappuzha,Kerala,7,10,0
245055,6758744,64,11,single,rented,no,Civil_engineer,Medininagar,Jharkhand,10,12,0
145583,6094810,70,17,single,owned,no,Biomedical_Engineer,Machilipatnam,Andhra_Pradesh,10,13,0
134190,6073972,69,9,single,rented,no,Surgeon,Erode[17],Tamil_Nadu,3,14,0
153031,6593247,33,12,single,rented,yes,Artist,Vadodara,Gujarat,7,10,0
178072,4243789,25,5,single,rented,no,Secretary,Khammam,Telangana,3,13,0
162402,8163990,40,6,single,norent_noown,yes,Aviator,Anantapur,Andhra_Pradesh,6,11,0
18171,2822867,52,16,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,6,14,0
136088,5575513,71,0,single,rented,no,Chef,Hindupur,Andhra_Pradesh,0,11,0
51371,5295940,21,20,single,rented,no,Biomedical_Engineer,Shivpuri,Madhya_Pradesh,4,14,0
150834,8514369,21,5,single,rented,yes,Scientist,Udaipur,Rajasthan,4,13,0
135367,321358,78,17,single,rented,no,Dentist,Alwar,Rajasthan,9,13,1
119117,8593443,49,12,single,rented,no,Chef,Jalna,Maharashtra,9,14,0
242293,3649067,26,10,single,rented,no,Computer_operator,Chandrapur,Maharashtra,10,13,0
33335,549075,62,16,single,rented,no,Magistrate,New_Delhi,Delhi,4,12,0
111289,6719153,41,7,single,rented,no,Secretary,Bhilai,Chhattisgarh,7,12,0
226680,4701621,28,4,single,rented,yes,Geologist,Akola,Maharashtra,4,11,1
124401,3902265,26,5,single,rented,no,Computer_hardware_engineer,Korba,Chhattisgarh,3,14,0
5562,4945087,50,16,single,owned,no,Chartered_Accountant,Jalgaon,Maharashtra,14,10,0
94920,1599131,68,4,married,owned,no,Microbiologist,Rajpur_Sonarpur,West_Bengal,4,11,0
161108,8098496,77,15,single,rented,no,Army_officer,Nagaon,Assam,11,10,0
70053,4417876,79,8,single,rented,no,Technician,Kochi,Kerala,8,13,0
109406,3648949,65,6,single,rented,yes,Artist,Satara,Maharashtra,6,11,1
223307,3507530,51,0,single,rented,yes,Computer_hardware_engineer,Pali,Rajasthan,0,13,0
133451,4205428,49,11,single,rented,yes,Technical_writer,Howrah,West_Bengal,10,13,0
11542,1755216,38,15,single,rented,no,Hotel_Manager,Haridwar,Uttarakhand,11,13,0
27923,8325446,58,1,single,rented,yes,Statistician,Bhavnagar,Gujarat,1,13,0
210575,1859505,60,7,single,rented,no,Design_Engineer,Sambalpur,Odisha,7,11,0
8278,5346934,51,19,single,rented,no,Drafter,Bongaigaon,Assam,8,13,0
236063,1711107,77,15,single,rented,no,Surveyor,Shivpuri,Madhya_Pradesh,8,13,0
97770,2889220,34,18,single,rented,yes,Financial_Analyst,Navi_Mumbai,Maharashtra,13,14,0
43377,2959223,43,2,single,rented,no,Analyst,Ambala,Haryana,2,12,0
158902,3456424,76,8,single,rented,no,Surveyor,Raurkela_Industrial_Township,Odisha,8,13,0
137851,2681565,46,11,single,rented,no,Firefighter,Akola,Maharashtra,11,14,0
227586,8963228,70,16,single,rented,no,Air_traffic_controller,Ramgarh,Jharkhand,12,14,1
127691,8871816,25,1,single,rented,no,Civil_engineer,Eluru[25],Andhra_Pradesh,1,12,0
118871,4329713,42,9,married,rented,no,Fashion_Designer,South_Dumdum,West_Bengal,6,14,0
18959,3370529,54,10,single,rented,yes,Aviator,Kozhikode,Kerala,10,12,0
149505,983168,69,15,single,rented,yes,Physician,North_Dumdum,West_Bengal,8,11,0
218094,7464083,79,7,single,rented,no,Economist,Pondicherry,Puducherry,7,13,0
199166,1452586,65,11,single,rented,no,Air_traffic_controller,Avadi,Tamil_Nadu,11,10,0
161105,7578708,58,18,single,rented,yes,Surveyor,Gangtok,Sikkim,14,13,0
225436,2790389,56,14,married,rented,no,Surgeon,Avadi,Tamil_Nadu,6,11,0
205122,7440752,70,10,single,rented,no,Web_designer,Patna,Bihar,10,11,0
22500,2453112,34,6,single,rented,no,Microbiologist,Rampur,Uttar_Pradesh,6,14,1
32652,3419204,79,18,single,owned,no,Geologist,Kottayam,Kerala,3,12,0
235953,5333953,51,11,single,rented,no,Civil_servant,Jorhat,Assam,3,14,0
116431,2402518,34,7,single,rented,yes,Magistrate,Mango,Jharkhand,4,11,0
91079,1451174,69,5,married,rented,no,Financial_Analyst,Patna,Bihar,5,12,0
156529,6623263,22,4,single,rented,no,Designer,Adoni,Andhra_Pradesh,4,14,0
90506,8257194,48,8,single,rented,no,Official,Panipat,Haryana,8,10,0
211587,5307708,67,17,single,rented,no,Geologist,Arrah,Bihar,4,13,0
177642,238506,24,3,single,rented,yes,Consultant,Bhiwani,Haryana,3,13,0
247763,2118982,46,2,single,rented,no,Chef,Mira-Bhayandar,Maharashtra,2,13,0
169006,2582744,30,10,single,rented,no,Design_Engineer,Burhanpur,Madhya_Pradesh,10,12,0
149788,1685809,48,18,single,rented,yes,Physician,South_Dumdum,West_Bengal,3,12,0
211405,1014244,36,9,single,rented,no,Designer,Ludhiana,Punjab,9,10,0
240520,8679768,37,20,single,rented,yes,Mechanical_engineer,Akola,Maharashtra,5,11,0
250697,8183286,42,19,single,rented,no,Mechanical_engineer,Dhule,Maharashtra,10,11,0
152184,2462452,50,18,single,rented,no,Chartered_Accountant,Nandyal,Andhra_Pradesh,10,14,0
172172,754014,69,2,single,rented,no,Software_Developer,Deoghar,Jharkhand,2,13,0
118241,5370658,56,11,single,rented,yes,Statistician,Kolkata,West_Bengal,11,13,0
32594,4855342,24,0,single,rented,no,Lawyer,Ichalkaranji,Maharashtra,0,13,0
87612,6616521,58,18,married,rented,no,Technician,Kumbakonam,Tamil_Nadu,3,14,0
175636,3632441,66,2,single,rented,yes,Statistician,Jabalpur,Madhya_Pradesh,2,13,1
230068,1681163,78,9,single,rented,no,Secretary,Satna,Madhya_Pradesh,9,14,0
15154,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,1
100551,8400754,26,13,single,rented,yes,Comedian,Hindupur,Andhra_Pradesh,13,13,0
217734,8016217,77,13,single,rented,yes,Computer_operator,Amravati,Maharashtra,7,10,0
115842,6409441,44,13,single,rented,no,Firefighter,Tiruchirappalli[10],Tamil_Nadu,3,11,0
138687,4329352,26,3,single,rented,no,Psychologist,Nashik,Maharashtra,3,12,0
58169,9422918,77,11,single,rented,no,Secretary,Aurangabad,Maharashtra,9,13,0
162308,8491491,61,20,single,rented,no,Comedian,Haldia,West_Bengal,8,11,0
86167,6012210,53,18,single,rented,no,Architect,Cuttack,Odisha,5,10,0
231354,7002284,34,15,single,rented,yes,Statistician,Panvel,Maharashtra,3,14,1
110224,9275320,28,12,single,rented,no,Civil_engineer,Bhiwandi,Maharashtra,3,13,1
235929,7061721,36,4,single,rented,no,Psychologist,Jamnagar,Gujarat,4,12,0
251187,5576466,21,11,married,rented,yes,Technology_specialist,Kharagpur,West_Bengal,11,13,0
236072,2345054,22,15,single,rented,no,Mechanical_engineer,North_Dumdum,West_Bengal,11,14,1
46691,4913009,65,20,single,rented,yes,Software_Developer,Rajahmundry[19][20],Andhra_Pradesh,4,12,0
39630,7076437,71,14,single,rented,no,Microbiologist,Jammu[16],Jammu_and_Kashmir,8,12,0
174944,1771499,25,15,single,norent_noown,no,Industrial_Engineer,Bareilly,Uttar_Pradesh,14,14,0
176559,7025012,70,6,single,rented,no,Lawyer,Aurangabad[39],Bihar,6,12,0
143218,6373332,40,1,single,rented,yes,Psychologist,Tiruppur,Tamil_Nadu,1,12,0
156809,6272411,69,2,married,rented,no,Aviator,Bhatpara,West_Bengal,2,10,0
131642,37512,36,8,single,owned,no,Surgeon,Maheshtala,West_Bengal,8,14,0
221590,4501238,35,3,single,rented,yes,Aviator,Tiruppur,Tamil_Nadu,3,11,1
228700,6648151,46,12,single,rented,no,Graphic_Designer,Aurangabad[39],Bihar,9,11,0
14812,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0
51736,4792051,42,18,single,owned,no,Fashion_Designer,Farrukhabad,Uttar_Pradesh,14,13,0
207667,2286483,22,3,single,rented,yes,Physician,Gandhinagar,Gujarat,3,12,0
154650,3070513,33,7,single,rented,no,Computer_hardware_engineer,Sagar,Madhya_Pradesh,7,13,0
72957,2307941,32,18,single,norent_noown,no,Design_Engineer,Durgapur,West_Bengal,13,10,0
121787,7583518,28,4,single,rented,no,Scientist,Rewa,Madhya_Pradesh,4,11,1
30889,9162675,61,0,single,rented,no,Police_officer,Bhilai,Chhattisgarh,0,11,0
224672,4813520,65,11,single,rented,no,Chemical_engineer,Jamalpur[36],Bihar,3,14,0
241100,503019,52,16,single,rented,no,Biomedical_Engineer,Madanapalle,Andhra_Pradesh,9,10,0
56219,2147176,45,5,single,owned,no,Lawyer,New_Delhi,Delhi,5,14,0
225522,6273560,40,5,married,rented,no,Physician,Satara,Maharashtra,5,13,0
115211,926016,37,20,single,rented,no,Microbiologist,Guwahati,Assam,3,14,0
54296,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
105900,9791163,54,18,single,rented,yes,Industrial_Engineer,Kollam,Kerala,11,14,0
182822,6896303,25,7,single,rented,no,Police_officer,Bhubaneswar,Odisha,7,13,1
34358,4089865,71,11,single,rented,no,Computer_hardware_engineer,Ichalkaranji,Maharashtra,7,11,0
203517,7065695,72,6,single,rented,no,Secretary,Vijayanagaram,Andhra_Pradesh,6,12,0
73116,1453061,71,16,single,rented,no,Graphic_Designer,Orai,Uttar_Pradesh,7,11,0
149848,2654218,55,15,single,norent_noown,no,Technology_specialist,Bhilwara,Rajasthan,14,14,0
126665,90178,76,9,single,rented,no,Geologist,Mathura,Uttar_Pradesh,9,11,0
177698,6490799,73,8,single,rented,no,Financial_Analyst,Mehsana,Gujarat,7,12,0
185302,4399912,29,9,single,rented,no,Architect,North_Dumdum,West_Bengal,9,10,1
115033,4899772,62,18,single,rented,no,Firefighter,Ahmedabad,Gujarat,12,10,0
127041,3455508,34,6,single,rented,no,Official,Thrissur,Kerala,6,10,0
57190,4566497,61,1,single,rented,no,Psychologist,Anantapuram[24],Andhra_Pradesh,1,10,0
158878,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
122787,5831049,36,1,single,rented,no,Flight_attendant,Jhansi,Uttar_Pradesh,1,13,0
86451,9760667,63,17,single,rented,no,Chartered_Accountant,Khandwa,Madhya_Pradesh,13,12,1
164505,9750930,31,3,single,rented,yes,Comedian,Gorakhpur,Uttar_Pradesh,3,10,1
144656,6127106,72,7,single,rented,no,Mechanical_engineer,Faridabad,Haryana,7,12,0
156892,9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0
205192,5768871,47,11,single,rented,no,Civil_servant,Tiruchirappalli[10],Tamil_Nadu,3,14,1
160073,8022038,33,9,single,rented,no,Artist,Proddatur,Andhra_Pradesh,9,13,0
120324,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
22483,3777592,76,12,married,rented,yes,Economist,Kota[6],Rajasthan,4,10,0
147883,3453372,47,2,single,rented,no,Financial_Analyst,Saharanpur,Uttar_Pradesh,2,10,1
234743,1878291,45,18,single,owned,no,Air_traffic_controller,Gudivada,Andhra_Pradesh,7,12,0
107598,8804178,21,7,single,rented,yes,Physician,Secunderabad,Telangana,7,10,0
191137,9772588,72,16,single,rented,yes,Geologist,North_Dumdum,West_Bengal,8,12,0
231756,7590758,63,2,single,rented,no,Chartered_Accountant,Vasai-Virar,Maharashtra,2,13,1
52940,4156627,57,11,single,rented,no,Chartered_Accountant,Silchar,Assam,3,12,0
11793,6258651,24,18,single,rented,no,Surveyor,Orai,Uttar_Pradesh,4,11,0
128181,1796846,45,16,single,rented,yes,Software_Developer,Bidar,Karnataka,9,14,0
49175,1413733,25,2,single,rented,yes,Architect,Sri_Ganganagar,Rajasthan,2,14,0
787,8030487,62,3,single,rented,no,Computer_operator,Junagadh,Gujarat,3,13,0
152543,2087379,33,17,married,rented,yes,Computer_hardware_engineer,Bokaro,Jharkhand,4,10,0
96643,5889209,27,12,single,rented,no,Computer_operator,Gwalior,Madhya_Pradesh,12,14,0
225652,9576455,63,17,single,rented,no,Hotel_Manager,Pallavaram,Tamil_Nadu,14,11,0
145324,2009387,53,18,single,rented,no,Drafter,Durgapur,West_Bengal,12,13,0
204891,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,0
172369,7240595,44,1,single,rented,no,Chemical_engineer,Raichur,Karnataka,1,11,0
54397,4371590,66,19,single,rented,yes,Flight_attendant,Bhatpara,West_Bengal,3,12,0
146311,2324042,45,16,single,rented,no,Drafter,Agartala,Tripura,13,13,0
231944,3776294,26,18,single,rented,no,Flight_attendant,Tiruvottiyur,Tamil_Nadu,9,14,0
181938,5136629,76,6,married,rented,no,Artist,Lucknow,Uttar_Pradesh,6,13,0
107251,5656977,24,1,single,rented,yes,Physician,Bahraich,Uttar_Pradesh,1,13,0
154685,1830351,29,1,single,rented,yes,Police_officer,Mira-Bhayandar,Maharashtra,1,12,0
241132,2650606,48,11,single,rented,no,Air_traffic_controller,Hubliâ€“Dharwad,Karnataka,4,13,0
251977,8577091,22,19,single,rented,no,Economist,Akola,Maharashtra,12,13,0
148391,7662947,46,17,married,rented,yes,Microbiologist,Solapur,Maharashtra,3,10,0
88988,7517800,76,12,single,owned,yes,Chemical_engineer,Darbhanga,Bihar,12,11,0
127435,3316589,76,6,single,rented,no,Police_officer,Gurgaon,Haryana,3,14,0
103834,4295071,42,12,single,norent_noown,no,Chemical_engineer,Dhanbad,Jharkhand,5,10,0
41418,2521525,49,20,single,rented,no,Civil_servant,Malda,West_Bengal,8,10,0
136557,1806183,23,3,single,rented,no,Chemical_engineer,Gangtok,Sikkim,3,14,0
226029,2479326,28,8,single,rented,yes,Economist,Siliguri,West_Bengal,8,13,0
128572,3933433,32,5,single,rented,no,Graphic_Designer,Bhiwani,Haryana,3,12,0
226635,3838364,79,13,single,rented,no,Aviator,Rajpur_Sonarpur,West_Bengal,3,14,0
184136,7511735,59,1,married,rented,no,Librarian,Ghaziabad,Uttar_Pradesh,1,10,0
191907,1647748,78,6,married,rented,yes,Economist,Thiruvananthapuram,Kerala,6,12,0
215474,8310425,59,6,married,rented,no,Scientist,Thanjavur,Tamil_Nadu,6,14,0
79667,5112961,67,5,single,rented,no,Web_designer,Jalna,Maharashtra,3,10,1
12327,672968,68,18,married,rented,no,Technology_specialist,Jehanabad[38],Bihar,5,12,0
149119,2090531,71,7,married,rented,no,Microbiologist,Aligarh,Uttar_Pradesh,3,12,0
100127,8701440,27,15,married,rented,no,Computer_hardware_engineer,Bharatpur,Rajasthan,5,13,0
135677,488193,71,18,single,rented,no,Economist,Guna,Madhya_Pradesh,8,10,0
153777,9215706,34,10,single,rented,yes,Designer,Sagar,Madhya_Pradesh,10,14,0
7483,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12,0
197175,1330107,61,13,single,rented,no,Politician,Bhilai,Chhattisgarh,11,12,1
31314,2363864,59,9,single,rented,no,Police_officer,Chittoor[28],Andhra_Pradesh,4,10,0
23739,3696953,30,17,single,rented,no,Web_designer,Allahabad,Uttar_Pradesh[5],4,11,0
148973,9361569,64,9,single,rented,no,Artist,Tirupati[21][22],Andhra_Pradesh,9,10,0
73781,3755504,59,14,single,norent_noown,no,Army_officer,Sambalpur,Odisha,8,12,0
150807,3331423,38,10,single,rented,no,Comedian,Panipat,Haryana,4,13,0
54906,6686452,34,4,single,rented,no,Flight_attendant,Morena,Madhya_Pradesh,4,12,0
52936,2363864,59,9,single,rented,no,Police_officer,Chittoor[28],Andhra_Pradesh,4,10,0
74355,8615453,67,18,single,rented,yes,Lawyer,Jamnagar,Gujarat,11,14,0
22024,1609239,47,3,single,rented,no,Flight_attendant,Tumkur,Karnataka,3,14,0
77326,9585722,37,18,single,rented,yes,Comedian,Jalandhar,Punjab,14,11,0
241984,6498791,77,10,single,rented,no,Magistrate,Bhusawal,Maharashtra,4,11,0
196602,9279566,45,14,single,rented,yes,Civil_engineer,Nagercoil,Tamil_Nadu,7,12,0
70211,2471915,73,18,single,rented,no,Chemical_engineer,Purnia[26],Bihar,14,13,0
171865,4496905,54,11,single,norent_noown,no,Engineer,Dibrugarh,Assam,11,11,0
231741,7620778,31,1,single,rented,no,Design_Engineer,Arrah,Bihar,1,13,0
89411,7784617,53,7,married,rented,no,Biomedical_Engineer,Rajahmundry[19][20],Andhra_Pradesh,6,13,0
58337,1464300,58,10,single,rented,yes,Physician,Bhalswa_Jahangir_Pur,Delhi,10,13,0
158867,2694059,76,12,single,rented,no,Physician,Jabalpur,Madhya_Pradesh,7,10,0
100219,8613547,77,17,single,rented,yes,Statistician,Karaikudi,Tamil_Nadu,13,14,0
246760,1532286,28,6,single,rented,yes,Hotel_Manager,Rohtak,Haryana,6,11,1
68104,3065180,59,5,single,rented,no,Comedian,Tiruvottiyur,Tamil_Nadu,5,11,0
152587,3565306,68,0,single,rented,yes,Drafter,Giridih,Jharkhand,0,14,0
83154,1759925,47,18,single,owned,no,Comedian,Katni,Madhya_Pradesh,7,14,0
86964,6298839,34,19,married,rented,yes,Petroleum_Engineer,Bidar,Karnataka,5,13,0
225316,3651151,45,19,single,owned,no,Consultant,Kozhikode,Kerala,8,13,0
114048,1108189,41,6,single,rented,no,Artist,Kulti,West_Bengal,6,10,0
97806,1215004,25,5,single,rented,no,Firefighter,Jalna,Maharashtra,5,10,0
32228,6097020,48,10,single,rented,no,Physician,Gangtok,Sikkim,10,13,0
79192,2940001,49,7,single,rented,no,Architect,Ballia,Uttar_Pradesh,5,12,0
63753,2936833,57,9,single,rented,yes,Biomedical_Engineer,Haldia,West_Bengal,9,13,1
159169,5629582,53,9,single,rented,yes,Magistrate,Erode[17],Tamil_Nadu,7,11,0
234857,2740183,36,11,married,rented,yes,Surgeon,Karimnagar,Telangana,3,12,1
183725,424671,64,15,single,rented,yes,Firefighter,Satna,Madhya_Pradesh,4,11,0
176583,6134910,60,6,married,rented,yes,Geologist,Kharagpur,West_Bengal,3,11,0
212715,75855,33,17,single,rented,no,Technology_specialist,Nagaon,Assam,12,11,1
77355,5184758,55,7,single,rented,no,Biomedical_Engineer,Pali,Rajasthan,7,11,1
114138,7109627,74,20,single,norent_noown,yes,Politician,Muzaffarnagar,Uttar_Pradesh,14,14,0
79501,512579,48,7,single,rented,yes,Artist,Madurai,Tamil_Nadu,7,11,0
228535,8534523,76,2,single,rented,no,Drafter,Gandhidham,Gujarat,2,11,0
196241,2716181,76,8,single,rented,no,Surgeon,Mahbubnagar,Telangana,8,11,1
224033,8258127,68,7,single,rented,no,Official,Morbi,Gujarat,4,11,0
158147,6170073,78,18,single,rented,yes,Army_officer,Sasaram[30],Bihar,8,13,0
189052,6245331,65,6,single,rented,no,Financial_Analyst,Eluru[25],Andhra_Pradesh,6,12,0
218420,3458851,39,20,single,rented,no,Secretary,Raurkela_Industrial_Township,Odisha,9,12,0
73411,4493857,68,3,single,norent_noown,no,Army_officer,Rewa,Madhya_Pradesh,3,13,0
184826,9591777,40,7,single,rented,no,Geologist,Madhyamgram,West_Bengal,7,11,0
106771,4125869,47,19,single,rented,no,Flight_attendant,New_Delhi,Delhi,13,12,0
58713,8064946,21,3,single,rented,yes,Microbiologist,Mangalore,Karnataka,3,12,0
64580,6198507,28,14,single,rented,no,Civil_engineer,Surendranagar_Dudhrej,Gujarat,12,13,0
216865,8162208,49,0,single,owned,no,Biomedical_Engineer,Panchkula,Haryana,0,14,1
168363,532746,78,18,married,rented,yes,Petroleum_Engineer,Haridwar,Uttarakhand,10,12,0
106397,1906089,27,14,single,rented,no,Computer_hardware_engineer,Nagpur,Maharashtra,5,13,0
